# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  769       3.116775665245e-10       3.013817331993e-12      -1.658843847156e-11       1.203294675591e-14       1.626495903984e-14       5.356121609809e-15      -3.997624342280e-16 
  770       3.125747268771e-10       2.978466891828e-12      -1.648907767403e-11       1.205074232203e-14       1.618672505386e-14       5.346695912107e-15      -3.951186031207e-16 
  771       3.134581480150e-10       2.943282056553e-12      -1.638544017376e-11       1.206856021131e-14       1.610895729494e-14       5.336928473720e-15      -3.904546877988e-16 
  772       3.143272566414e-10       2.908281979237e-12      -1.627755085063e-11       1.208639635498e-14       1.603165086809e-14       5.326819984823e-15      -3.857705780475e-16 
  773       3.151814744311e-10       2.873485992975e-12      -1.616543507455e-11       1.210424664036e-14       1.595480077748e-14       5.316371159616e-15      -3.810661626156e-16 
  774       3.160202180156e-10       2.838913611454e-12      -1.604911870725e-11       1.212210691075e-14       1.587840192605e-14       5.305582736415e-15      -3.763413292118e-16 
  775       3.168428989678e-10       2.804584529503e-12      -1.592862810417e-11       1.213997296528e-14       1.580244911508e-14       5.294455477745e-15      -3.715959645012e-16 
  776       3.176489237867e-10       2.770518623656e-12      -1.580399011620e-11       1.215784055875e-14       1.572693704383e-14       5.282990170436e-15      -3.668299541005e-16 
  777       3.184376938821e-10       2.736735952706e-12      -1.567523209154e-11       1.217570540152e-14       1.565186030915e-14       5.271187625712e-15      -3.620431825751e-16 
  778       3.192086718565e-10       2.703255080214e-12      -1.554238748685e-11       1.219356331600e-14       1.557721410275e-14       5.259049516546e-15      -3.572356959048e-16 
  779       3.199615817455e-10       2.670088006412e-12      -1.540551281232e-11       1.221141070980e-14       1.550299631828e-14       5.246580906732e-15      -3.524081922314e-16 
  780       3.206962125022e-10       2.637245142358e-12      -1.526467100796e-11       1.222924411121e-14       1.542920548302e-14       5.233787769421e-15      -3.475615403066e-16 
  781       3.214123520384e-10       2.604736979608e-12      -1.511992586600e-11       1.224706001317e-14       1.535584006348e-14       5.220676154424e-15      -3.426966178836e-16 
  782       3.221097872218e-10       2.572574090438e-12      -1.497134203381e-11       1.226485487317e-14       1.528289846517e-14       5.207252188466e-15      -3.378143117457e-16 
  783       3.227883038746e-10       2.540767128069e-12      -1.481898501682e-11       1.228262511315e-14       1.521037903229e-14       5.193522075450e-15      -3.329155177344e-16 
  784       3.234476867709e-10       2.509326826893e-12      -1.466292118147e-11       1.230036711934e-14       1.513828004755e-14       5.179492096712e-15      -3.280011407777e-16 
  785       3.240877196348e-10       2.478264002698e-12      -1.450321775812e-11       1.231807724222e-14       1.506659973186e-14       5.165168611280e-15      -3.230720949184e-16 
  786       3.247081851378e-10       2.447589552894e-12      -1.433994284400e-11       1.233575179633e-14       1.499533624410e-14       5.150558056138e-15      -3.181293033427e-16 
  787       3.253088648973e-10       2.417314456735e-12      -1.417316540614e-11       1.235338706021e-14       1.492448768085e-14       5.135666946478e-15      -3.131736984077e-16 
  788       3.258895394741e-10       2.387449775548e-12      -1.400295528426e-11       1.237097927625e-14       1.485405207615e-14       5.120501875964e-15      -3.082062216706e-16 
  789       3.264499883703e-10       2.358006652959e-12      -1.382938319376e-11       1.238852465059e-14       1.478402740121e-14       5.105069516991e-15      -3.032278239164e-16 
  790       3.269899900271e-10       2.328996315112e-12      -1.365252072860e-11       1.240601935302e-14       1.471441156421e-14       5.089376620941e-15      -2.982394651865e-16 
  791       3.275093218228e-10       2.300430070902e-12      -1.347244036425e-11       1.242345951684e-14       1.464520240999e-14       5.073430018443e-15      -2.932421148068e-16 
  792       3.280077600705e-10       2.272319312194e-12      -1.328921546064e-11       1.244084123877e-14       1.457639771982e-14       5.057236619635e-15      -2.882367514160e-16 
  793       3.284850800162e-10       2.244675514052e-12      -1.310292026503e-11       1.245816057880e-14       1.450799521117e-14       5.040803414419e-15      -2.832243629941e-16 
  794       3.289410558364e-10       2.217510234964e-12      -1.291362991501e-11       1.247541356013e-14       1.443999253738e-14       5.024137472720e-15      -2.782059468904e-16 
  795       3.293754606362e-10       2.190835117063e-12      -1.272142044139e-11       1.249259616900e-14       1.437238728749e-14       5.007245944752e-15      -2.731825098519e-16 
  796       3.297880664467e-10       2.164661886359e-12      -1.252636877112e-11       1.250970435460e-14       1.430517698592e-14       4.990136061265e-15      -2.681550680518e-16 
  797       3.301786442236e-10       2.139002352958e-12      -1.232855273027e-11       1.252673402898e-14       1.423835909225e-14       4.972815133817e-15      -2.631246471175e-16 
  798       3.305469638444e-10       2.113868411293e-12      -1.212805104689e-11       1.254368106690e-14       1.417193100096e-14       4.955290555022e-15      -2.580922821589e-16 
  799       3.308927941064e-10       2.089272040343e-12      -1.192494335401e-11       1.256054130571e-14       1.410589004115e-14       4.937569798818e-15      -2.530590177970e-16 
  800       3.312159027250e-10       2.065225303863e-12      -1.171931019250e-11       1.257731054527e-14       1.404023347632e-14       4.919660420717e-15      -2.480259081919e-16 
  801       3.315160563310e-10       2.041740350608e-12      -1.151123301408e-11       1.259398454783e-14       1.397495850409e-14       4.901570058073e-15      -2.429940170710e-16 
  802       3.317930204687e-10       2.018829414556e-12      -1.130079418416e-11       1.261055903788e-14       1.391006225594e-14       4.883306430335e-15      -2.379644177576e-16 
  803       3.320465595936e-10       1.996504815138e-12      -1.108807698485e-11       1.262702970208e-14       1.384554179698e-14       4.864877339309e-15      -2.329381931992e-16 
  804       3.322764370707e-10       1.974778957457e-12      -1.087316561784e-11       1.264339218911e-14       1.378139412568e-14       4.846290669414e-15      -2.279164359954e-16 
  805       3.324824151719e-10       1.953664332519e-12      -1.065614520735e-11       1.265964210958e-14       1.371761617360e-14       4.827554387945e-15      -2.229002484265e-16 
  806       3.326642550740e-10       1.933173517455e-12      -1.043710180303e-11       1.267577503592e-14       1.365420480516e-14       4.808676545329e-15      -2.178907424818e-16 
  807       3.328217168565e-10       1.913319175746e-12      -1.021612238296e-11       1.269178650223e-14       1.359115681737e-14       4.789665275385e-15      -2.128890398877e-16 
  808       3.329545594998e-10       1.894114057452e-12      -9.993294856501e-12       1.270767200421e-14       1.352846893958e-14       4.770528795582e-15      -2.078962721362e-16 
  809       3.330625408824e-10       1.875570999431e-12      -9.768708067260e-12       1.272342699900e-14       1.346613783321e-14       4.751275407303e-15      -2.029135805131e-16 
  810       3.331454177795e-10       1.857702925570e-12      -9.542451796025e-12       1.273904690513e-14       1.340416009152e-14       4.731913496094e-15      -1.979421161261e-16 
  811       3.332029458603e-10       1.840522847007e-12      -9.314616763685e-12       1.275452710232e-14       1.334253223933e-14       4.712451531934e-15      -1.929830399335e-16 
  812       3.332348796863e-10       1.824043862358e-12      -9.085294634160e-12       1.276986293144e-14       1.328125073277e-14       4.692898069488e-15      -1.880375227721e-16 
  813       3.332409727085e-10       1.808279157941e-12      -8.854578017335e-12       1.278504969437e-14       1.322031195905e-14       4.673261748365e-15      -1.831067453857e-16 
  814       3.332209772662e-10       1.793242008000e-12      -8.622560471984e-12       1.280008265387e-14       1.315971223617e-14       4.653551293382e-15      -1.781918984535e-16 
  815       3.331746445840e-10       1.778945774934e-12      -8.389336508704e-12       1.281495703348e-14       1.309944781266e-14       4.633775514819e-15      -1.732941826179e-16 
  816       3.331017247701e-10       1.765403909520e-12      -8.155001592843e-12       1.282966801742e-14       1.303951486736e-14       4.613943308677e-15      -1.684148085135e-16 
  817       3.330020268839e-10       1.752627735644e-12      -7.919648376604e-12       1.284421125730e-14       1.297990999021e-14       4.594061851742e-15      -1.635547872440e-16 
  818       3.328756003193e-10       1.740619760663e-12      -7.683355315634e-12       1.285858440257e-14       1.292063163449e-14       4.574131150874e-15      -1.587142976547e-16 
  819       3.327225566570e-10       1.729380245997e-12      -7.446197854910e-12       1.287278559719e-14       1.286167869003e-14       4.554149396868e-15      -1.538933078144e-16 
  820       3.325430098970e-10       1.718909411628e-12      -7.208252183390e-12       1.288681297524e-14       1.280305000430e-14       4.534114760766e-15      -1.490917835329e-16 
  821       3.323370764672e-10       1.709207435921e-12      -6.969595236262e-12       1.290066466090e-14       1.274474438225e-14       4.514025393791e-15      -1.443096883514e-16 
  822       3.321048752319e-10       1.700274455455e-12      -6.730304697202e-12       1.291433876840e-14       1.268676058615e-14       4.493879427283e-15      -1.395469835335e-16 
  823       3.318465275008e-10       1.692110564851e-12      -6.490459000625e-12       1.292783340202e-14       1.262909733541e-14       4.473674972634e-15      -1.348036280555e-16 
  824       3.315621570370e-10       1.684715816596e-12      -6.250137333934e-12       1.294114665607e-14       1.257175330641e-14       4.453410121223e-15      -1.300795785971e-16 
  825       3.312518900664e-10       1.678090220873e-12      -6.009419639778e-12       1.295427661485e-14       1.251472713235e-14       4.433082944350e-15      -1.253747895326e-16 
  826       3.309158552860e-10       1.672233745391e-12      -5.768386618301e-12       1.296722135263e-14       1.245801740305e-14       4.412691493172e-15      -1.206892129209e-16 
  827       3.305541838724e-10       1.667146315205e-12      -5.527119729397e-12       1.297997893364e-14       1.240162266481e-14       4.392233798635e-15      -1.160227984964e-16 
  828       3.301670094905e-10       1.662827812551e-12      -5.285701194959e-12       1.299254741204e-14       1.234554142023e-14       4.371707871415e-15      -1.113754936597e-16 
  829       3.297544683025e-10       1.659278076669e-12      -5.044214001136e-12       1.300492483189e-14       1.228977212802e-14       4.351111701847e-15      -1.067472434684e-16 
  830       3.293166989762e-10       1.656496903630e-12      -4.802741900583e-12       1.301710922712e-14       1.223431320286e-14       4.330443259861e-15      -1.021379906276e-16 
  831       3.288538426935e-10       1.654484046169e-12      -4.561369414716e-12       1.302909862154e-14       1.217916301524e-14       4.309700494919e-15      -9.754767548026e-17 
  832       3.283660431597e-10       1.653239213505e-12      -4.320181835959e-12       1.304089102878e-14       1.212431989122e-14       4.288881335949e-15      -9.297623599861e-17 
  833       3.278534466112e-10       1.652762071174e-12      -4.079265230005e-12       1.305248445229e-14       1.206978211237e-14       4.267983691278e-15      -8.842360777413e-17 
  834       3.273162018251e-10       1.653052240853e-12      -3.838706438060e-12       1.306387688530e-14       1.201554791550e-14       4.247005448572e-15      -8.388972400855e-17 
  835       3.267544601272e-10       1.654109300190e-12      -3.598593079103e-12       1.307506631082e-14       1.196161549255e-14       4.225944474763e-15      -7.937451550442e-17 
  836       3.261683754008e-10       1.655932782628e-12      -3.359013552134e-12       1.308605070158e-14       1.190798299041e-14       4.204798615990e-15      -7.487791065580e-17 
