# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  717       2.577119403218e-10       4.767318073337e-12      -1.609556750959e-11       0.000000000000e+00       2.107306839235e-14       5.372121147270e-15      -6.122810840500e-16 
  718       2.586774761648e-10       4.744526780106e-12      -1.623791431376e-11       0.000000000000e+00       2.096501445697e-14       5.380041887596e-15      -6.090463059535e-16 
  719       2.596571244458e-10       4.721081622641e-12      -1.637645470829e-11       0.000000000000e+00       2.085766201440e-14       5.387690212458e-15      -6.057506817276e-16 
  720       2.606503829607e-10       4.696993975267e-12      -1.651112760948e-11       0.000000000000e+00       2.075100597927e-14       5.395062379441e-15      -6.023961594054e-16 
  721       2.616567430772e-10       4.672275376127e-12      -1.664187154908e-11       0.000000000000e+00       2.064504112350e-14       5.402154623116e-15      -5.989847117851e-16 
  722       2.626756897117e-10       4.646937527789e-12      -1.676862467342e-11       0.000000000000e+00       2.053976207571e-14       5.408963154986e-15      -5.955183365186e-16 
  723       2.637067013059e-10       4.620992297852e-12      -1.689132474237e-11       0.000000000000e+00       2.043516332059e-14       5.415484163422e-15      -5.919990562002e-16 
  724       2.647492498039e-10       4.594451719551e-12      -1.700990912836e-11       0.000000000000e+00       2.033123919830e-14       5.421713813607e-15      -5.884289184554e-16 
  725       2.658028006287e-10       4.567327992363e-12      -1.712431481544e-11       0.000000000000e+00       2.022798390385e-14       5.427648247471e-15      -5.848099960295e-16 
  726       2.668668126589e-10       4.539633482614e-12      -1.723447839826e-11       0.000000000000e+00       2.012539148644e-14       5.433283583641e-15      -5.811443868767e-16 
  727       2.679407382059e-10       4.511380724084e-12      -1.734033608113e-11       0.000000000000e+00       2.002345584891e-14       5.438615917372e-15      -5.774342142484e-16 
  728       2.690240229899e-10       4.482582418613e-12      -1.744182367700e-11       0.000000000000e+00       1.992217074704e-14       5.443641320494e-15      -5.736816267820e-16 
  729       2.701161061177e-10       4.453251436706e-12      -1.753887660650e-11       0.000000000000e+00       1.982152978901e-14       5.448355841349e-15      -5.698887985901e-16 
  730       2.712164200584e-10       4.423400818141e-12      -1.763142989700e-11       0.000000000000e+00       1.972152643471e-14       5.452755504734e-15      -5.660579293485e-16 
  731       2.723243906211e-10       4.393043772574e-12      -1.771941818154e-11       0.000000000000e+00       1.962215399519e-14       5.456836311841e-15      -5.621912443858e-16 
  732       2.734394369309e-10       4.362193680145e-12      -1.780277569796e-11       0.000000000000e+00       1.952340563197e-14       5.460594240196e-15      -5.582909947712e-16 
  733       2.745609714061e-10       4.330864092082e-12      -1.788143628784e-11       0.000000000000e+00       1.942527435648e-14       5.464025243602e-15      -5.543594574042e-16 
  734       2.756883997350e-10       4.299068731310e-12      -1.795533339555e-11       0.000000000000e+00       1.932775302941e-14       5.467125252078e-15      -5.503989351023e-16 
  735       2.768211208525e-10       4.266821493055e-12      -1.802440006727e-11       0.000000000000e+00       1.923083436010e-14       5.469890171800e-15      -5.464117566909e-16 
  736       2.779585269169e-10       4.234136445451e-12      -1.808856895002e-11       0.000000000000e+00       1.913451090589e-14       5.472315885043e-15      -5.424002770910e-16 
  737       2.791000032865e-10       4.201027830143e-12      -1.814777229068e-11       0.000000000000e+00       1.903877507157e-14       5.474398250119e-15      -5.383668774086e-16 
  738       2.802449284967e-10       4.167510062897e-12      -1.820194193499e-11       0.000000000000e+00       1.894361910871e-14       5.476133101319e-15      -5.343139650230e-16 
  739       2.813927047806e-10       4.133597700472e-12      -1.825102219732e-11       0.000000000000e+00       1.884903614240e-14       5.477516944402e-15      -5.302435516028e-16 
  740       2.825428503375e-10       4.099305339294e-12      -1.829500875057e-11       0.000000000000e+00       1.875502327507e-14       5.478549058237e-15      -5.261559778369e-16 
  741       2.836949088397e-10       4.064647715979e-12      -1.833391050189e-11       0.000000000000e+00       1.866157854274e-14       5.479229434523e-15      -5.220511637086e-16 
  742       2.848484190366e-10       4.029639741487e-12      -1.836773679334e-11       0.000000000000e+00       1.856869989277e-14       5.479558086090e-15      -5.179290282855e-16 
  743       2.860029147385e-10       3.994296501717e-12      -1.839649740372e-11       0.000000000000e+00       1.847638518349e-14       5.479535046997e-15      -5.137894897153e-16 
  744       2.871579247997e-10       3.958633258107e-12      -1.842020255044e-11       0.000000000000e+00       1.838463218381e-14       5.479160372621e-15      -5.096324652220e-16 
  745       2.883129731026e-10       3.922665448231e-12      -1.843886289134e-11       0.000000000000e+00       1.829343857280e-14       5.478434139750e-15      -5.054578711019e-16 
  746       2.894675785403e-10       3.886408686398e-12      -1.845248952654e-11       0.000000000000e+00       1.820280193935e-14       5.477356446680e-15      -5.012656227200e-16 
  747       2.906212550009e-10       3.849878764253e-12      -1.846109400030e-11       0.000000000000e+00       1.811271978169e-14       5.475927413306e-15      -4.970556345057e-16 
  748       2.917735113506e-10       3.813091651372e-12      -1.846468830286e-11       0.000000000000e+00       1.802318950709e-14       5.474147181214e-15      -4.928278199495e-16 
  749       2.929238514169e-10       3.776063495862e-12      -1.846328487228e-11       0.000000000000e+00       1.793420843139e-14       5.472015913776e-15      -4.885820915984e-16 
  750       2.940717739728e-10       3.738810624959e-12      -1.845689659628e-11       0.000000000000e+00       1.784577377867e-14       5.469533796243e-15      -4.843183610528e-16 
  751       2.952167727193e-10       3.701349545628e-12      -1.844553681411e-11       0.000000000000e+00       1.775788268079e-14       5.466701035838e-15      -4.800365389619e-16 
  752       2.963583362700e-10       3.663696945160e-12      -1.842921931837e-11       0.000000000000e+00       1.767053217706e-14       5.463517861849e-15      -4.757365350203e-16 
  753       2.974959481334e-10       3.625869691771e-12      -1.840795835686e-11       0.000000000000e+00       1.758371921380e-14       5.459984525724e-15      -4.714182579640e-16 
  754       2.986290866973e-10       3.587884835201e-12      -1.838176863445e-11       0.000000000000e+00       1.749744064397e-14       5.456101301160e-15      -4.670816155664e-16 
  755       2.997572252118e-10       3.549759607311e-12      -1.835066531489e-11       0.000000000000e+00       1.741169322677e-14       5.451868484201e-15      -4.627265146347e-16 
  756       3.008798317729e-10       3.511511422683e-12      -1.831466402268e-11       0.000000000000e+00       1.732647362726e-14       5.447286393329e-15      -4.583528610055e-16 
  757       3.019963693059e-10       3.473157879218e-12      -1.827378084491e-11       0.000000000000e+00       1.724177841591e-14       5.442355369557e-15      -4.539605595416e-16 
  758       3.031062955490e-10       3.434716758735e-12      -1.822803233310e-11       0.000000000000e+00       1.715760406829e-14       5.437075776524e-15      -4.495495141276e-16 
  759       3.042090630366e-10       3.396206027568e-12      -1.817743550505e-11       0.000000000000e+00       1.707394696462e-14       5.431448000585e-15      -4.451196276663e-16 
  760       3.053041190829e-10       3.357643837166e-12      -1.812200784670e-11       0.000000000000e+00       1.699080338938e-14       5.425472450909e-15      -4.406708020746e-16 
  761       3.063909057654e-10       3.319048524692e-12      -1.806176731393e-11       0.000000000000e+00       1.690816953095e-14       5.419149559566e-15      -4.362029382798e-16 
  762       3.074688599081e-10       3.280438613619e-12      -1.799673233447e-11       0.000000000000e+00       1.682604148117e-14       5.412479781627e-15      -4.317159362157e-16 
  763       3.085374130655e-10       3.241832814331e-12      -1.792692180970e-11       0.000000000000e+00       1.674441523498e-14       5.405463595252e-15      -4.272096948186e-16 
  764       3.095959915053e-10       3.203250024720e-12      -1.785235511651e-11       0.000000000000e+00       1.666328669002e-14       5.398101501786e-15      -4.226841120236e-16 
  765       3.106440161928e-10       3.164709330786e-12      -1.777305210913e-11       0.000000000000e+00       1.658265164622e-14       5.390394025851e-15      -4.181390847607e-16 
  766       3.116809027734e-10       3.126230007233e-12      -1.768903312101e-11       0.000000000000e+00       1.650250580542e-14       5.382341715441e-15      -4.135745089505e-16 
  767       3.127060615570e-10       3.087831518071e-12      -1.760031896664e-11       0.000000000000e+00       1.642284477099e-14       5.373945142013e-15      -4.089902795010e-16 
  768       3.137188975007e-10       3.049533517211e-12      -1.750693094340e-11       0.000000000000e+00       1.634366404739e-14       5.365204900581e-15      -4.043862903034e-16 
  769       3.147188101927e-10       3.011355849065e-12      -1.740889083340e-11       0.000000000000e+00       1.626495903984e-14       5.356121609809e-15      -3.997624342280e-16 
  770       3.157051938357e-10       2.973318549147e-12      -1.730622090535e-11       0.000000000000e+00       1.618672505386e-14       5.346695912107e-15      -3.951186031207e-16 
  771       3.166774372303e-10       2.935441844667e-12      -1.719894391637e-11       0.000000000000e+00       1.610895729494e-14       5.336928473720e-15      -3.904546877988e-16 
  772       3.176349237584e-10       2.897746155131e-12      -1.708708311387e-11       0.000000000000e+00       1.603165086809e-14       5.326819984823e-15      -3.857705780475e-16 
  773       3.185770313670e-10       2.860252092942e-12      -1.697066223736e-11       0.000000000000e+00       1.595480077748e-14       5.316371159616e-15      -3.810661626156e-16 
  774       3.195031325511e-10       2.822980463996e-12      -1.684970552033e-11       0.000000000000e+00       1.587840192605e-14       5.305582736415e-15      -3.763413292118e-16 
  775       3.204125943380e-10       2.785952268280e-12      -1.672423769209e-11       0.000000000000e+00       1.580244911508e-14       5.294455477745e-15      -3.715959645012e-16 
  776       3.213047782698e-10       2.749188700474e-12      -1.659428397960e-11       0.000000000000e+00       1.572693704383e-14       5.282990170436e-15      -3.668299541005e-16 
  777       3.221790403876e-10       2.712711150545e-12      -1.645987010930e-11       0.000000000000e+00       1.565186030915e-14       5.271187625712e-15      -3.620431825751e-16 
  778       3.230348007799e-10       2.676539478185e-12      -1.632102869199e-11       0.000000000000e+00       1.557721410275e-14       5.259049516546e-15      -3.572356959048e-16 
  779       3.238717536925e-10       2.640686799418e-12      -1.617781850486e-11       0.000000000000e+00       1.550299631828e-14       5.246580906732e-15      -3.524081922314e-16 
  780       3.246896613259e-10       2.605164603413e-12      -1.603030557467e-11       0.000000000000e+00       1.542920548302e-14       5.233787769421e-15      -3.475615403066e-16 
  781       3.254882846245e-10       2.569984470045e-12      -1.587855683066e-11       0.000000000000e+00       1.535584006348e-14       5.220676154424e-15      -3.426966178836e-16 
  782       3.262673832739e-10       2.535158070150e-12      -1.572264010762e-11       0.000000000000e+00       1.528289846517e-14       5.207252188466e-15      -3.378143117457e-16 
  783       3.270267156980e-10       2.500697165785e-12      -1.556262414905e-11       0.000000000000e+00       1.521037903229e-14       5.193522075450e-15      -3.329155177344e-16 
